window_index,start_sec,end_sec,label,label_index,reason,airflow_min,airflow_median,low_airflow_fraction,very_low_airflow_fraction,very_low_airflow_run_sec,low_airflow_run_sec,spo2_min,spo2_drop,low_spo2_run_sec,movement_high_fraction,movement_high_run_sec,snoring_high_fraction,snoring_high_run_sec
398,23880,23940,MSA,4,Very low airflow + oxygen drop + both movement and snoring activity,1.0,14.647455867146116,0.2388888888888889,0.16111111111111112,1.0,1.6666666666666667,65.0,26.0,29.333333333333332,0.044444444444444446,2.6666666666666665,0.022222222222222223,0.6666666666666666
399,23940,24000,OSA,1,Very low airflow + oxygen drop + obstruction signal,8.49428868119207,14.825395212928012,0.19444444444444445,0.0,0.0,1.3333333333333333,65.0,31.0,1.6666666666666667,0.08888888888888889,4.0,0.0,0.0
400,24000,24060,CSA,2,Very low airflow + oxygen drop + low movement/snoring,10.074766355132773,15.0,0.15555555555555556,0.0,0.0,1.0,69.0,27.0,4.333333333333333,0.0,0.0,0.0,0.0
401,24060,24120,Normal,0,No sustained airflow reduction with oxygen drop,11.0,14.043523788413985,0.08333333333333333,0.0,0.0,1.0,95.0,1.0,0.0,0.0,0.0,0.0,0.0
402,24120,24180,OSA,1,Very low airflow + oxygen drop + obstruction signal,10.130208333337242,14.0,0.15,0.0,0.0,1.3333333333333333,65.0,31.0,8.0,0.0,0.0,0.05555555555555555,2.0
403,24180,24240,Normal,0,No sustained airflow reduction with oxygen drop,8.127329192538584,14.145898234684712,0.22777777777777777,0.0,0.0,2.0,96.0,2.0,0.0,0.08888888888888889,4.0,0.005555555555555556,0.3333333333333333
404,24240,24300,Normal,0,No sustained airflow reduction with oxygen drop,9.298958333337668,15.0,0.13333333333333333,0.0,0.0,1.3333333333333333,95.0,1.0,0.0,0.08333333333333333,4.333333333333333,0.0,0.0
405,24300,24360,CSA,2,Very low airflow + oxygen drop + low movement/snoring,11.0,15.0,0.13333333333333333,0.0,0.0,1.3333333333333333,83.0,13.0,10.333333333333334,0.0,0.0,0.0,0.0
406,24360,24420,Normal,0,No sustained airflow reduction with oxygen drop,10.161490683240059,15.245833333338165,0.14444444444444443,0.0,0.0,1.3333333333333333,94.0,1.0,0.0,0.0,0.0,0.0,0.0
407,24420,24480,OSA,1,Very low airflow + oxygen drop + obstruction signal,1.421479229996355,13.99116847826475,0.15555555555555556,0.06111111111111111,1.0,2.0,85.0,12.0,16.0,0.027777777777777776,1.6666666666666667,0.016666666666666666,1.0
408,24480,24540,OSA,1,Very low airflow + oxygen drop + obstruction signal,8.0,14.0,0.15,0.005555555555555556,0.3333333333333333,1.3333333333333333,69.0,28.0,6.333333333333333,0.0,0.0,0.05,2.0
409,24540,24600,Normal,0,No sustained airflow reduction with oxygen drop,8.154166666675478,14.0,0.11666666666666667,0.0,0.0,1.3333333333333333,94.0,3.0,0.0,0.0,0.0,0.0,0.0
410,24600,24660,Normal,0,No sustained airflow reduction with oxygen drop,10.43685300206885,14.0,0.1111111111111111,0.0,0.0,1.0,93.0,3.0,0.0,0.0,0.0,0.0,0.0
411,24660,24720,CSA,2,Very low airflow + oxygen drop + low movement/snoring,8.218750000044764,14.0,0.13333333333333333,0.0,0.0,1.0,92.0,4.0,0.0,0.0,0.0,0.0,0.0
412,24720,24780,OSA,1,Very low airflow + oxygen drop + obstruction signal,6.575664621609239,14.677050882643478,0.15,0.016666666666666666,0.3333333333333333,1.3333333333333333,83.0,15.0,10.333333333333334,0.0,0.0,0.022222222222222223,0.6666666666666666
413,24780,24840,HSA,3,Reduced airflow + oxygen drop,11.032091097303717,14.59358210303158,0.05,0.0,0.0,0.6666666666666666,65.0,31.0,2.0,0.0,0.0,0.05555555555555555,3.3333333333333335
414,24840,24900,CSA,2,Very low airflow + oxygen drop + low movement/snoring,9.412499999993463,14.550520833332303,0.1,0.0,0.0,1.6666666666666667,89.0,7.0,0.0,0.0,0.0,0.0,0.0
415,24900,24960,CSA,2,Very low airflow + oxygen drop + low movement/snoring,8.266666666630288,14.196894409929588,0.1388888888888889,0.0,0.0,1.3333333333333333,87.0,10.0,6.0,0.0,0.0,0.0,0.0
416,24960,25020,MSA,4,Very low airflow + oxygen drop + both movement and snoring activity,10.103842159915443,14.562500000001421,0.13333333333333333,0.0,0.0,1.3333333333333333,65.0,32.0,17.333333333333332,0.1,6.0,0.05555555555555555,3.0
417,25020,25080,CSA,2,Very low airflow + oxygen drop + low movement/snoring,6.035306334378958,14.665628245067285,0.15,0.016666666666666666,1.0,1.6666666666666667,65.0,30.0,8.666666666666666,0.0,0.0,0.0,0.0
418,25080,25140,OSA,1,Very low airflow + oxygen drop + obstruction signal,7.0,14.223602484461033,0.17777777777777778,0.03333333333333333,1.0,1.6666666666666667,87.0,7.0,1.0,0.1,4.0,0.0,0.0
419,25140,25200,OSA,1,Very low airflow + oxygen drop + obstruction signal,4.54451345755469,14.515248287040155,0.17222222222222222,0.011111111111111112,0.6666666666666666,2.0,65.0,31.0,6.0,0.027777777777777776,1.6666666666666667,0.0,0.0
420,25200,25260,OSA,1,Very low airflow + oxygen drop + obstruction signal,7.59501557634337,14.515847287118257,0.19444444444444445,0.005555555555555556,0.3333333333333333,1.6666666666666667,90.0,8.0,0.0,0.03333333333333333,2.0,0.0,0.0
421,25260,25320,OSA,1,Very low airflow + oxygen drop + obstruction signal,9.062111801232271,14.527516821940448,0.2388888888888889,0.0,0.0,2.0,91.0,4.0,0.0,0.08888888888888889,3.3333333333333335,0.0,0.0
422,25320,25380,OSA,1,Very low airflow + oxygen drop + obstruction signal,4.345833333267679,14.506470664585473,0.2,0.022222222222222223,0.6666666666666666,2.0,89.0,7.0,0.0,0.08333333333333333,2.3333333333333335,0.0,0.0
423,25380,25440,CSA,2,Very low airflow + oxygen drop + low movement/snoring,3.718750000010658,14.382291666648264,0.20555555555555555,0.03333333333333333,1.3333333333333333,2.0,65.0,31.0,6.666666666666667,0.0,0.0,0.0,0.0
424,25440,25500,CSA,2,Very low airflow + oxygen drop + low movement/snoring,9.211180124221357,14.417967132511144,0.17222222222222222,0.0,0.0,1.6666666666666667,88.0,8.0,2.3333333333333335,0.0,0.0,0.0,0.0
425,25500,25560,CSA,2,Very low airflow + oxygen drop + low movement/snoring,10.0,14.044791666670148,0.17777777777777778,0.0,0.0,2.0,65.0,34.0,8.0,0.0,0.0,0.0,0.0
426,25560,25620,CSA,2,Very low airflow + oxygen drop + low movement/snoring,9.355072463795134,14.292187499997265,0.15555555555555556,0.0,0.0,1.6666666666666667,86.0,9.0,2.0,0.0,0.0,0.0,0.0
427,25620,25680,CSA,2,Very low airflow + oxygen drop + low movement/snoring,10.474120082799173,14.474074792978012,0.17222222222222222,0.0,0.0,1.6666666666666667,65.0,34.0,8.333333333333334,0.0,0.0,0.0,0.0
428,25680,25740,CSA,2,Very low airflow + oxygen drop + low movement/snoring,10.096273291922449,14.0,0.19444444444444445,0.0,0.0,1.6666666666666667,91.0,5.0,0.0,0.0,0.0,0.0,0.0
429,25740,25800,OSA,1,Very low airflow + oxygen drop + obstruction signal,11.0,14.0,0.10555555555555556,0.0,0.0,1.0,65.0,30.0,6.333333333333333,0.0,0.0,0.044444444444444446,1.6666666666666667
430,25800,25860,HSA,3,Reduced airflow + oxygen drop,11.019841269823768,15.231884057978629,0.03333333333333333,0.0,0.0,0.6666666666666666,81.0,16.0,8.0,0.0,0.0,0.0,0.0
431,25860,25920,HSA,3,Reduced airflow + oxygen drop,12.624999999991681,17.0,0.0,0.0,0.0,0.0,78.0,19.0,6.0,0.1,4.0,0.0,0.0
432,25920,25980,HSA,3,Reduced airflow + oxygen drop,13.0,17.39389233953988,0.0,0.0,0.0,0.0,65.0,34.0,8.333333333333334,0.0,0.0,0.0,0.0
433,25980,26040,HSA,3,Reduced airflow + oxygen drop,13.10766045548584,17.7860264227659,0.0,0.0,0.0,0.0,65.0,34.0,16.0,0.0,0.0,0.0,0.0
434,26040,26100,HSA,3,Reduced airflow + oxygen drop,10.500000000034106,17.841344014242836,0.005555555555555556,0.0,0.0,0.3333333333333333,65.0,31.0,8.333333333333334,0.06666666666666667,4.0,0.0,0.0
435,26100,26160,HSA,3,Reduced airflow + oxygen drop,13.049689440969999,18.0,0.0,0.0,0.0,0.0,65.0,34.0,10.0,0.06111111111111111,3.6666666666666665,0.07777777777777778,1.6666666666666667
436,26160,26220,Normal,0,No sustained airflow reduction with oxygen drop,13.209109730846194,18.386292834890437,0.0,0.0,0.0,0.0,65.0,34.0,17.0,0.06666666666666667,4.0,0.027777777777777776,1.6666666666666667
437,26220,26280,Normal,0,No sustained airflow reduction with oxygen drop,13.21910695742408,18.4086244824,0.0,0.0,0.0,0.0,65.0,33.0,16.666666666666668,0.0,0.0,0.022222222222222223,1.0
438,26280,26340,Normal,0,No sustained airflow reduction with oxygen drop,13.161490683228761,18.42990654204744,0.0,0.0,0.0,0.0,65.0,31.0,22.666666666666668,0.027777777777777776,1.6666666666666667,0.022222222222222223,0.6666666666666666
439,26340,26400,Normal,0,No sustained airflow reduction with oxygen drop,13.383333333320827,18.935937500003945,0.0,0.0,0.0,0.0,65.0,34.0,23.0,0.027777777777777776,1.6666666666666667,0.0,0.0
440,26400,26460,Normal,0,No sustained airflow reduction with oxygen drop,14.091097308484542,18.6437241200838,0.0,0.0,0.0,0.0,65.0,34.0,23.0,0.0,0.0,0.0,0.0
441,26460,26520,Normal,0,No sustained airflow reduction with oxygen drop,10.223602484517523,19.00392927308887,0.005555555555555556,0.0,0.0,0.3333333333333333,86.0,12.0,5.666666666666667,0.0,0.0,0.0,0.0
442,26520,26580,CSA,2,Very low airflow + oxygen drop + low movement/snoring,1.0,19.54794153880303,0.027777777777777776,0.016666666666666666,1.0,1.3333333333333333,82.0,17.0,12.0,0.0,0.0,0.0,0.0
443,26580,26640,HSA,3,Reduced airflow + oxygen drop,9.836438923407375,19.703988326850297,0.05,0.0,0.0,1.3333333333333333,65.0,32.0,18.333333333333332,0.06666666666666667,4.0,0.0,0.0
444,26640,26700,Normal,0,No sustained airflow reduction with oxygen drop,12.520249221187932,19.79802699896571,0.0,0.0,0.0,0.0,65.0,34.0,2.0,0.027777777777777776,1.6666666666666667,0.08888888888888889,2.3333333333333335
445,26700,26760,Normal,0,No sustained airflow reduction with oxygen drop,12.015527950313716,20.0,0.0,0.0,0.0,0.0,95.0,4.0,0.0,0.03333333333333333,2.0,0.03888888888888889,1.0
446,26760,26820,Normal,0,No sustained airflow reduction with oxygen drop,10.0,21.188405797099,0.022222222222222223,0.0,0.0,0.6666666666666666,79.0,19.0,6.0,0.0,0.0,0.0,0.0
